Time,Temp1,udef1
2020-3-13 10:53:15,10.18,-2.4142
2020-3-13 11:03:15,10.84,-2.4144
2020-3-13 11:13:16,11.82,-2.4086
2020-3-13 11:23:17,13.06,-2.4054
2020-3-13 11:33:17,15.3,-2.3985
2020-3-13 11:43:18,16.22,-2.3951
2020-3-13 11:53:18,16.17,-2.3941
2020-3-13 12:03:19,15.78,-2.3925
2020-3-13 12:13:19,15.93,-2.3942
2020-3-13 12:23:20,17.31,-2.3892
2020-3-13 12:33:20,18.75,-2.3827
2020-3-13 12:43:21,19.11,-2.38
2020-3-13 12:53:21,19.35,-2.3786
2020-3-13 13:03:22,20.63,-2.3741
2020-3-13 13:13:22,22.58,-2.3675
2020-3-13 13:23:23,24.48,-2.3591
2020-3-13 13:33:23,22.51,-2.3622
2020-3-13 13:43:24,20.95,-2.3678
2020-3-13 13:53:24,20.46,-2.3654
2020-3-13 14:03:25,19.33,-2.3725
2020-3-13 14:13:25,18.99,-2.3719
2020-3-13 14:23:26,18.33,-2.3716
2020-3-13 14:33:26,18.23,-2.3709
2020-3-13 14:43:27,17.8,-2.3725
2020-3-13 14:53:27,17.31,-2.3732
2020-3-13 15:03:28,16.85,-2.3751
2020-3-13 15:13:28,16.43,-2.3781
2020-3-13 15:23:29,16.04,-2.377
2020-3-13 15:33:29,15.71,-2.3808
2020-3-13 15:43:30,15.46,-2.3792
2020-3-13 15:53:30,15.21,-2.3803
2020-3-13 16:03:31,15.06,-2.3805
2020-3-13 16:13:31,14.89,-2.3813
2020-3-13 16:23:32,14.58,-2.3819
2020-3-13 16:33:32,14.23,-2.3832
2020-3-13 16:43:33,14.12,-2.3842
2020-3-13 16:53:33,14.03,-2.3848
2020-3-13 17:03:34,13.77,-2.3851
2020-3-13 17:13:35,13.54,-2.3881
2020-3-13 17:23:35,13.45,-2.3892
2020-3-13 17:33:36,13.31,-2.3893
2020-3-13 17:53:37,12.74,-2.389
2020-3-13 18:03:37,12.38,-2.3904
2020-3-13 18:13:38,12.05,-2.3912
2020-3-13 18:23:38,11.74,-2.3924
2020-3-13 18:33:39,11.45,-2.3936
2020-3-13 18:43:39,11.13,-2.3966
2020-3-13 18:53:40,10.84,-2.3955
2020-3-13 19:03:40,10.49,-2.399
2020-3-13 19:13:41,10.14,-2.3977
2020-3-13 19:23:41,9.8,-2.3981
2020-3-13 19:33:42,9.46,-2.3998
2020-3-13 19:43:42,9.14,-2.4009
2020-3-13 19:53:43,8.84,-2.4044
2020-3-13 20:03:43,8.55,-2.403
2020-3-13 20:13:44,8.26,-2.4037
2020-3-13 20:23:44,8.0,-2.4083
2020-3-13 20:33:45,7.76,-2.4097
2020-3-13 20:43:45,7.54,-2.4074
2020-3-13 20:53:46,7.39,-2.4091
2020-3-13 21:03:46,7.26,-2.41
2020-3-13 21:13:47,7.11,-2.4103
2020-3-13 21:23:47,7.02,-2.4139
2020-3-13 21:33:48,7.0,-2.4142
2020-3-13 21:43:48,6.96,-2.4124
2020-3-13 21:53:49,6.99,-2.4126
2020-3-13 22:03:49,6.94,-2.4128
2020-3-13 22:13:50,6.86,-2.4143
2020-3-13 22:23:51,6.83,-2.414
2020-3-13 22:33:51,6.82,-2.4148
2020-3-13 22:43:52,6.82,-2.4148
2020-3-13 22:53:52,6.83,-2.4145
2020-3-13 23:03:53,6.93,-2.4149
2020-3-13 23:13:58,7.0,-2.4143
2020-3-13 23:23:54,7.09,-2.4148
2020-3-13 23:33:54,7.17,-2.4147
2020-3-13 23:43:55,7.21,-2.4141
2020-3-13 23:53:55,7.25,-2.4144
2020-3-14 0:03:56,7.28,-2.4147
2020-3-14 0:13:56,7.32,-2.4144
2020-3-14 0:23:57,7.36,-2.4145
2020-3-14 0:33:57,7.34,-2.4156
2020-3-14 0:43:58,7.36,-2.4152
2020-3-14 0:53:58,7.39,-2.4154
2020-3-14 1:03:59,7.4,-2.4148
2020-3-14 1:13:59,7.38,-2.4152
2020-3-14 1:24:00,7.3,-2.4151
2020-3-14 1:34:00,7.25,-2.4153
2020-3-14 1:44:01,7.2,-2.4153
2020-3-14 1:54:01,7.15,-2.4186
2020-3-14 2:04:02,7.1,-2.4164
2020-3-14 2:14:02,7.04,-2.4172
2020-3-14 2:24:03,7.01,-2.4173
2020-3-14 2:34:03,7.01,-2.4172
2020-3-14 2:44:04,7.09,-2.418
2020-3-14 2:54:05,7.14,-2.4179
2020-3-14 3:04:05,7.14,-2.4177
2020-3-14 3:14:06,7.16,-2.4199
2020-3-14 3:24:06,7.16,-2.4169
2020-3-14 3:34:07,7.15,-2.4175
2020-3-14 3:44:07,7.15,-2.4178
2020-3-14 3:54:08,7.13,-2.4187
2020-3-14 4:04:08,7.11,-2.418
2020-3-14 4:14:09,7.09,-2.4182
2020-3-14 4:24:09,7.08,-2.4185
2020-3-14 4:34:10,7.05,-2.4191
2020-3-14 4:44:10,7.01,-2.4189
2020-3-14 4:54:11,7.01,-2.4188
2020-3-14 5:04:11,6.99,-2.4196
2020-3-14 5:14:17,6.98,-2.4198
2020-3-14 5:24:12,6.96,-2.4222
2020-3-14 5:34:13,6.95,-2.4199
2020-3-14 5:44:13,6.94,-2.4202
2020-3-14 5:54:14,6.94,-2.4207
2020-3-14 6:04:14,6.93,-2.4232
2020-3-14 6:14:15,6.93,-2.4203
2020-3-14 6:24:15,6.92,-2.4206
2020-3-14 6:34:16,6.91,-2.423
2020-3-14 6:44:16,6.91,-2.4204
2020-3-14 6:54:17,6.91,-2.4204
2020-3-14 7:04:17,6.88,-2.421
2020-3-14 7:14:18,6.83,-2.4211
2020-3-14 7:24:18,6.79,-2.4217
2020-3-14 7:34:19,6.78,-2.4238
2020-3-14 7:44:20,6.73,-2.4223
2020-3-14 7:54:20,6.72,-2.4221
2020-3-14 8:04:21,6.75,-2.4219
2020-3-14 8:14:21,6.81,-2.4226
2020-3-14 8:24:22,6.85,-2.422
2020-3-14 8:34:22,6.83,-2.4231
2020-3-14 8:44:23,6.93,-2.4241
2020-3-14 8:54:23,7.09,-2.4242
2020-3-14 9:04:24,7.31,-2.4237
2020-3-14 9:14:24,7.56,-2.4201
2020-3-14 9:24:25,7.97,-2.4191
2020-3-14 9:34:25,8.21,-2.4185
2020-3-14 9:44:26,8.33,-2.4199
2020-3-14 9:54:26,8.91,-2.4172
2020-3-14 10:04:27,9.32,-2.4157
2020-3-14 10:14:27,9.81,-2.4135
2020-3-14 10:24:28,10.32,-2.4114
2020-3-14 10:34:28,10.6,-2.4106
2020-3-14 10:44:29,10.68,-2.4128
2020-3-14 10:54:29,10.88,-2.4113
2020-3-14 11:04:30,10.59,-2.4098
2020-3-14 11:14:30,11.72,-2.407
2020-3-14 11:24:31,12.35,-2.4041
2020-3-14 11:34:31,12.52,-2.4025
2020-3-14 11:44:32,12.36,-2.4031
2020-3-14 11:54:32,12.11,-2.4036
2020-3-14 12:04:33,11.54,-2.405
2020-3-14 12:14:33,11.07,-2.4085
2020-3-14 12:24:34,10.62,-2.4098
2020-3-14 12:34:35,10.47,-2.4079
2020-3-14 12:44:35,10.75,-2.4075
2020-3-14 12:54:36,10.8,-2.4067
2020-3-14 13:04:36,10.96,-2.4056
2020-3-14 13:14:37,11.22,-2.4075
2020-3-14 13:24:37,11.37,-2.405
2020-3-14 13:34:38,11.45,-2.405
2020-3-14 13:44:38,11.59,-2.4044
2020-3-14 13:54:39,11.77,-2.4042
2020-3-14 14:04:39,11.99,-2.403
2020-3-14 14:14:40,12.25,-2.4019
2020-3-14 14:24:40,12.31,-2.4017
2020-3-14 14:34:41,12.81,-2.4001
2020-3-14 14:44:41,12.46,-2.4005
2020-3-14 14:54:42,12.36,-2.4013
2020-3-14 15:04:42,12.4,-2.4007
2020-3-14 15:14:43,12.4,-2.4005
2020-3-14 15:24:43,12.19,-2.4009
2020-3-14 15:34:44,12.25,-2.4007
2020-3-14 15:44:44,12.21,-2.4006
2020-3-14 15:54:45,12.37,-2.3999
2020-3-14 16:04:45,12.48,-2.4001
2020-3-14 16:14:46,12.63,-2.3991
2020-3-14 16:24:46,12.77,-2.3987
2020-3-14 16:34:47,12.97,-2.3984
2020-3-14 16:44:47,13.04,-2.3977
2020-3-14 16:54:48,12.95,-2.3981
2020-3-14 17:04:48,12.7,-2.3986
2020-3-14 17:14:49,12.5,-2.3987
2020-3-14 17:24:49,12.17,-2.3997
2020-3-14 17:34:50,11.91,-2.4008
2020-3-14 17:44:50,11.73,-2.4033
2020-3-14 17:54:51,11.65,-2.4015
2020-3-14 18:04:52,11.59,-2.4036
2020-3-14 18:14:52,11.59,-2.4041
2020-3-14 18:24:53,11.6,-2.4038
2020-3-14 18:34:53,11.6,-2.4037
2020-3-14 18:44:54,11.55,-2.4015
2020-3-14 18:54:54,11.49,-2.4018
2020-3-14 19:04:55,11.35,-2.4022
2020-3-14 19:14:55,11.16,-2.405
2020-3-14 19:24:56,11.03,-2.4028
2020-3-14 19:34:56,10.9,-2.4032
2020-3-14 19:44:57,10.75,-2.4042
2020-3-14 19:54:57,10.58,-2.4049
2020-3-14 20:04:58,10.49,-2.4051
2020-3-14 20:14:58,10.42,-2.4057
2020-3-14 20:24:59,10.38,-2.4054
2020-3-14 20:34:59,10.28,-2.406
2020-3-14 20:45:00,10.18,-2.4064
2020-3-14 20:55:00,10.07,-2.4067
2020-3-14 21:05:01,10.01,-2.4064
2020-3-14 21:15:01,9.88,-2.4073
2020-3-14 21:25:02,9.71,-2.4081
2020-3-14 21:25:08,9.71,-2.4081
2020-3-14 21:35:02,9.53,-2.409
2020-3-14 21:45:03,9.34,-2.4094
2020-3-14 21:55:03,9.1,-2.4102
2020-3-14 22:05:04,8.87,-2.4111
2020-3-14 22:15:08,8.66,-2.4117
2020-3-14 22:25:05,8.45,-2.4153
2020-3-14 22:35:05,8.26,-2.4135
2020-3-14 22:45:06,8.11,-2.4166
2020-3-14 22:55:06,8.1,-2.4172
2020-3-14 23:05:07,8.14,-2.4173
2020-3-14 23:15:08,8.16,-2.4147
2020-3-14 23:25:08,8.01,-2.4155
2020-3-14 23:35:09,7.87,-2.4163
2020-3-14 23:45:09,7.72,-2.4167
2020-3-14 23:55:10,7.58,-2.4169
2020-3-15 0:05:10,7.43,-2.4173
2020-3-15 0:15:11,7.28,-2.4184
2020-3-15 0:25:11,7.15,-2.4191
2020-3-15 0:35:12,7.01,-2.4197
2020-3-15 0:45:12,6.91,-2.4199
2020-3-15 0:55:13,6.81,-2.4211
2020-3-15 1:05:13,6.71,-2.4209
2020-3-15 1:15:14,6.65,-2.4241
2020-3-15 1:25:19,6.58,-2.4226
2020-3-15 1:35:15,6.51,-2.4222
2020-3-15 1:45:15,6.43,-2.4249
2020-3-15 1:55:16,6.34,-2.426
2020-3-15 2:05:16,6.29,-2.426
2020-3-15 2:15:17,6.22,-2.4265
2020-3-15 2:25:17,6.14,-2.427
2020-3-15 2:35:18,6.18,-2.4244
2020-3-15 2:45:18,6.28,-2.427
2020-3-15 2:55:19,6.4,-2.4248
2020-3-15 3:05:19,6.55,-2.4241
2020-3-15 3:15:20,6.67,-2.4245
2020-3-15 3:25:20,6.88,-2.4232
2020-3-15 3:35:21,7.07,-2.423
2020-3-15 3:45:21,7.26,-2.4223
2020-3-15 3:55:22,7.41,-2.4217
2020-3-15 4:05:23,7.52,-2.4215
2020-3-15 4:15:23,7.62,-2.4214
2020-3-15 4:25:24,7.73,-2.4203
2020-3-15 4:35:24,7.83,-2.4202
2020-3-15 4:45:25,7.9,-2.42
2020-3-15 4:55:25,7.96,-2.4194
2020-3-15 5:05:26,8.02,-2.4201
2020-3-15 5:15:26,8.08,-2.4219
2020-3-15 5:25:27,8.13,-2.4197
2020-3-15 5:35:27,8.17,-2.4192
2020-3-15 5:45:28,8.23,-2.4192
2020-3-15 5:55:28,8.26,-2.4186
2020-3-15 6:05:29,8.3,-2.4184
2020-3-15 6:15:29,8.32,-2.4188
2020-3-15 6:25:30,8.34,-2.4184
2020-3-15 6:35:30,8.36,-2.4205
2020-3-15 6:45:31,8.39,-2.4181
2020-3-15 6:55:31,8.43,-2.4179
2020-3-15 7:05:32,8.51,-2.4183
2020-3-15 7:15:32,8.61,-2.4173
2020-3-15 7:25:33,8.71,-2.4175
2020-3-15 7:35:33,8.81,-2.4197
2020-3-15 7:45:34,8.89,-2.4192
2020-3-15 7:55:34,8.98,-2.4193
2020-3-15 8:05:35,9.08,-2.4181
2020-3-15 8:15:35,9.18,-2.4158
2020-3-15 8:25:36,9.21,-2.4184
2020-3-15 8:35:37,9.3,-2.4156
2020-3-15 8:45:37,9.4,-2.4152
2020-3-15 8:55:38,9.5,-2.4141
2020-3-15 9:05:38,9.54,-2.4149
2020-3-15 9:15:39,9.51,-2.4149
2020-3-15 9:25:39,9.55,-2.4138
2020-3-15 9:35:40,9.79,-2.4135
2020-3-15 9:45:40,9.94,-2.4135
2020-3-15 9:55:41,10.09,-2.4122
2020-3-15 10:05:41,10.44,-2.4112
2020-3-15 10:15:42,10.81,-2.4132
2020-3-15 10:25:42,11.31,-2.4087
2020-3-15 10:35:43,11.72,-2.4096
2020-3-15 10:45:43,11.87,-2.4058
2020-3-15 10:55:44,12.24,-2.405
2020-3-15 11:05:44,13.55,-2.4009
2020-3-15 11:15:45,15.62,-2.3963
2020-3-15 11:25:45,18.08,-2.3888
2020-3-15 11:35:46,19.64,-2.3848
2020-3-15 11:45:46,20.66,-2.379
2020-3-15 11:55:47,22.47,-2.3715
2020-3-15 12:05:47,23.37,-2.3657
2020-3-15 12:15:48,23.14,-2.3639
2020-3-15 12:25:48,23.27,-2.3614
2020-3-15 12:35:49,23.18,-2.3606
2020-3-15 12:45:49,23.0,-2.3604
2020-3-15 12:55:50,23.06,-2.3599
2020-3-15 13:05:50,24.28,-2.3565
2020-3-15 13:15:51,25.58,-2.3545
2020-3-15 13:25:51,25.55,-2.3507
2020-3-15 13:35:52,26.21,-2.3471
2020-3-15 13:45:52,27.93,-2.3401
2020-3-15 13:55:53,27.94,-2.3387
2020-3-15 14:05:53,27.06,-2.3362
2020-3-15 14:15:54,24.87,-2.3419
2020-3-15 14:25:55,23.33,-2.3445
2020-3-15 14:35:55,22.14,-2.3502
2020-3-15 14:45:56,21.15,-2.3515
2020-3-15 14:55:56,20.28,-2.3536
2020-3-15 15:05:57,19.42,-2.3564
2020-3-15 15:15:57,18.77,-2.3584
2020-3-15 15:25:58,18.24,-2.3598
2020-3-15 15:35:58,17.93,-2.3607
2020-3-15 15:45:59,17.63,-2.3626
2020-3-15 15:55:59,17.42,-2.3633
2020-3-15 16:06:00,17.24,-2.3636
2020-3-15 16:16:00,17.15,-2.3643
2020-3-15 16:26:01,17.05,-2.3649
2020-3-15 16:36:01,16.98,-2.3675
2020-3-15 16:46:02,16.87,-2.3679
2020-3-15 16:56:02,16.75,-2.3663
2020-3-15 17:06:03,16.64,-2.3663
2020-3-15 17:16:03,16.53,-2.3667
2020-3-15 17:26:04,16.44,-2.3696
2020-3-15 17:36:04,16.32,-2.3674
2020-3-15 17:46:05,16.21,-2.3685
2020-3-15 17:56:05,16.08,-2.3704
2020-3-15 18:06:06,15.94,-2.3688
2020-3-15 18:16:06,15.78,-2.3693
2020-3-15 18:26:07,15.61,-2.3692
2020-3-15 18:36:07,15.34,-2.3709
2020-3-15 18:46:08,15.02,-2.3717
2020-3-15 18:56:08,14.61,-2.373
2020-3-15 19:06:09,14.18,-2.3764
2020-3-15 19:16:09,13.74,-2.3758
2020-3-15 19:26:10,13.33,-2.3775
2020-3-15 19:36:10,12.94,-2.3788
2020-3-15 19:46:11,12.57,-2.3806
2020-3-15 19:56:11,12.24,-2.3821
2020-3-15 20:06:12,11.89,-2.3838
2020-3-15 20:16:13,11.56,-2.3854
2020-3-15 20:26:13,11.25,-2.386
2020-3-15 20:36:14,10.94,-2.3874
2020-3-15 20:46:14,10.65,-2.389
2020-3-15 20:56:15,10.37,-2.3904
2020-3-15 21:06:15,10.11,-2.3913
2020-3-15 21:16:16,9.88,-2.393
2020-3-15 21:26:16,9.64,-2.3936
2020-3-15 21:36:17,9.42,-2.3946
2020-3-15 21:46:17,9.21,-2.3974
2020-3-15 21:56:18,8.99,-2.3967
2020-3-15 22:06:18,8.79,-2.399
2020-3-15 22:16:19,8.59,-2.3983
2020-3-15 22:26:19,8.42,-2.3992
2020-3-15 22:36:20,8.25,-2.3998
2020-3-15 22:46:20,8.09,-2.4006
2020-3-15 22:56:21,7.95,-2.4017
2020-3-15 23:06:21,7.84,-2.4042
2020-3-15 23:16:22,7.71,-2.4034
2020-3-15 23:26:22,7.57,-2.4041
2020-3-15 23:36:27,7.44,-2.4052
2020-3-15 23:46:23,7.33,-2.4072
2020-3-15 23:56:24,7.25,-2.4056
2020-3-16 0:06:24,7.14,-2.4092
2020-3-16 0:16:25,7.04,-2.4074
2020-3-16 0:26:25,6.92,-2.4076
2020-3-16 0:36:26,6.81,-2.4083
2020-3-16 0:46:26,6.72,-2.409
2020-3-16 0:56:27,6.66,-2.4122
2020-3-16 1:06:28,6.6,-2.4124
2020-3-16 1:16:28,6.52,-2.411
2020-3-16 1:26:29,6.43,-2.4114
2020-3-16 1:36:29,6.34,-2.4123
2020-3-16 1:46:30,6.25,-2.4123
2020-3-16 1:56:30,6.17,-2.4125
2020-3-16 2:06:31,6.1,-2.4159
2020-3-16 2:16:31,6.02,-2.4143
2020-3-16 2:26:32,5.93,-2.4145
2020-3-16 2:36:32,5.83,-2.416
2020-3-16 2:46:33,5.77,-2.416
2020-3-16 2:56:33,5.71,-2.4164
2020-3-16 3:06:34,5.7,-2.4168
2020-3-16 3:16:34,5.7,-2.4171
2020-3-16 3:26:35,5.69,-2.4174
2020-3-16 3:36:35,5.69,-2.4197
2020-3-16 3:46:36,5.75,-2.418
2020-3-16 3:56:36,5.74,-2.4179
2020-3-16 4:06:37,5.74,-2.4179
2020-3-16 4:16:37,5.78,-2.4184
2020-3-16 4:26:38,5.85,-2.4185
2020-3-16 4:36:38,5.93,-2.4182
2020-3-16 4:46:39,6.03,-2.4178
2020-3-16 4:56:39,6.16,-2.4179
2020-3-16 5:06:40,6.31,-2.4175
2020-3-16 5:16:40,6.51,-2.4171
2020-3-16 5:26:41,6.64,-2.4192
2020-3-16 5:36:41,6.81,-2.4163
2020-3-16 5:46:42,6.96,-2.4166
2020-3-16 5:56:43,7.12,-2.4181
2020-3-16 6:06:43,7.26,-2.4178
2020-3-16 6:16:44,7.35,-2.4151
2020-3-16 6:26:44,7.44,-2.4148
2020-3-16 6:36:45,7.51,-2.4149
2020-3-16 6:46:45,7.55,-2.4168
2020-3-16 6:56:46,7.57,-2.4138
2020-3-16 7:06:46,7.58,-2.4141
2020-3-16 7:16:47,7.62,-2.4137
2020-3-16 7:26:47,7.64,-2.4139
2020-3-16 7:36:48,7.68,-2.4137
2020-3-16 7:46:48,7.75,-2.4139
2020-3-16 7:56:49,7.86,-2.4142
2020-3-16 8:06:49,7.98,-2.4138
2020-3-16 8:16:50,8.09,-2.4134
2020-3-16 8:26:50,8.21,-2.4132
2020-3-16 8:36:51,8.36,-2.4127
2020-3-16 8:46:56,8.58,-2.4116
2020-3-16 8:56:52,8.83,-2.4112
2020-3-16 9:06:52,9.03,-2.413
2020-3-16 9:16:53,9.33,-2.4098
2020-3-16 9:26:53,9.75,-2.4082
2020-3-16 9:36:54,10.08,-2.4078
2020-3-16 9:46:54,10.39,-2.4062
2020-3-16 9:56:55,10.63,-2.4045
2020-3-16 10:06:55,10.87,-2.4042
2020-3-16 10:16:56,11.01,-2.4034
2020-3-16 10:26:56,11.06,-2.4028
2020-3-16 10:36:57,11.09,-2.4023
2020-3-16 10:46:58,11.08,-2.4023
2020-3-16 10:56:58,11.09,-2.4026
2020-3-16 11:06:59,11.07,-2.4026
2020-3-16 11:16:59,10.99,-2.4023
2020-3-16 11:27:00,10.94,-2.4033
2020-3-16 11:37:00,10.94,-2.4025
2020-3-16 11:47:01,10.96,-2.4024
2020-3-16 11:57:01,11.0,-2.4024
2020-3-16 12:07:02,11.11,-2.402
2020-3-16 12:17:02,11.28,-2.4018
2020-3-16 12:27:03,11.5,-2.4039
2020-3-16 12:37:03,11.84,-2.4004
2020-3-16 12:47:04,12.35,-2.3989
2020-3-16 12:57:04,12.78,-2.3979
2020-3-16 13:07:05,13.02,-2.3967
2020-3-16 13:17:05,13.13,-2.396
2020-3-16 13:27:06,13.24,-2.3959
2020-3-16 13:37:06,13.64,-2.3946
2020-3-16 13:47:07,13.92,-2.3934
2020-3-16 13:57:07,14.19,-2.3948
2020-3-16 14:07:08,14.3,-2.3919
2020-3-16 14:17:08,14.38,-2.3933
2020-3-16 14:27:09,14.37,-2.3937
2020-3-16 14:37:09,14.33,-2.3934
2020-3-16 14:47:10,14.21,-2.3915
2020-3-16 14:57:10,14.08,-2.3933
2020-3-16 15:07:11,13.91,-2.3911
2020-3-16 15:17:11,13.82,-2.3913
2020-3-16 15:27:12,13.7,-2.392
2020-3-16 15:37:12,13.54,-2.3919
2020-3-16 15:47:13,13.36,-2.3922
2020-3-16 15:47:17,13.36,-2.3922
2020-3-16 15:57:13,13.21,-2.393
2020-3-16 16:07:14,13.11,-2.3934
2020-3-16 16:17:15,13.02,-2.3932
2020-3-16 16:27:15,12.99,-2.3937
2020-3-16 16:37:16,12.97,-2.3939
2020-3-16 16:47:16,12.93,-2.3939
2020-3-16 16:57:17,12.86,-2.3941
2020-3-16 17:07:17,12.82,-2.3943
2020-3-16 17:17:18,12.7,-2.3968
2020-3-16 17:27:18,12.64,-2.3949
2020-3-16 17:37:19,12.61,-2.3954
2020-3-16 17:47:19,12.53,-2.3957
2020-3-16 17:57:20,12.46,-2.3976
2020-3-16 18:07:20,12.35,-2.3959
2020-3-16 18:17:21,12.25,-2.3965
2020-3-16 18:27:21,12.14,-2.3983
2020-3-16 18:37:22,12.05,-2.3986
2020-3-16 18:47:22,11.94,-2.3972
2020-3-16 18:57:23,11.85,-2.3971
2020-3-16 19:07:23,11.77,-2.3974
2020-3-16 19:17:24,11.67,-2.3998
2020-3-16 19:27:24,11.6,-2.398
2020-3-16 19:37:25,11.52,-2.3983
2020-3-16 19:47:25,11.46,-2.3987
2020-3-16 19:57:26,11.4,-2.3985
2020-3-16 20:07:26,11.34,-2.4008
2020-3-16 20:17:27,11.29,-2.3984
2020-3-16 20:27:27,11.24,-2.3994
2020-3-16 20:37:28,11.19,-2.3994
2020-3-16 20:47:28,11.15,-2.4014
2020-3-16 20:57:29,11.1,-2.4016
2020-3-16 21:07:29,11.06,-2.3997
2020-3-16 21:17:30,11.02,-2.4001
2020-3-16 21:27:30,10.98,-2.4004
2020-3-16 21:37:31,10.91,-2.4007
2020-3-16 21:47:32,10.84,-2.4008
2020-3-16 21:57:32,10.78,-2.4008
2020-3-16 22:07:33,10.73,-2.4016
2020-3-16 22:17:33,10.68,-2.4015
2020-3-16 22:27:34,10.63,-2.4017
2020-3-16 22:37:34,10.6,-2.4019
2020-3-16 22:47:35,10.57,-2.4048
2020-3-16 22:57:35,10.57,-2.4022
2020-3-16 23:07:36,10.56,-2.4026
2020-3-16 23:17:36,10.55,-2.4024
2020-3-16 23:27:37,10.54,-2.4029
2020-3-16 23:37:37,10.53,-2.4031
2020-3-16 23:47:38,10.54,-2.4025
2020-3-16 23:57:38,10.53,-2.4026
2020-3-17 0:07:39,10.54,-2.4033
2020-3-17 0:17:39,10.53,-2.4036
2020-3-17 0:27:40,10.52,-2.4034
2020-3-17 0:37:40,10.52,-2.4027
2020-3-17 0:47:41,10.5,-2.4033
2020-3-17 0:57:41,10.5,-2.4039
2020-3-17 1:07:42,10.48,-2.4033
2020-3-17 1:17:42,10.47,-2.4037
2020-3-17 1:27:43,10.44,-2.4036
2020-3-17 1:37:43,10.43,-2.404
2020-3-17 1:47:44,10.41,-2.4038
2020-3-17 1:57:44,10.39,-2.4043
2020-3-17 2:07:45,10.37,-2.4037
2020-3-17 2:17:45,10.35,-2.4041
2020-3-17 2:27:46,10.32,-2.4044
2020-3-17 2:37:46,10.31,-2.4041
2020-3-17 2:47:47,10.28,-2.4047
2020-3-17 2:57:48,10.25,-2.4044
2020-3-17 3:07:48,10.22,-2.4048
2020-3-17 3:17:49,10.18,-2.4049
2020-3-17 3:27:49,10.14,-2.4056
2020-3-17 3:37:50,10.12,-2.405
2020-3-17 3:47:50,10.08,-2.4057
2020-3-17 3:57:51,10.03,-2.4054
2020-3-17 4:07:51,9.99,-2.4061
2020-3-17 4:17:52,9.92,-2.4065
2020-3-17 4:27:52,9.86,-2.4059
2020-3-17 4:37:53,9.82,-2.4066
2020-3-17 4:47:53,9.79,-2.407
2020-3-17 4:57:54,9.77,-2.407
2020-3-17 5:07:54,9.77,-2.4069
2020-3-17 5:17:55,9.77,-2.4066
2020-3-17 5:27:55,9.76,-2.4077
2020-3-17 5:37:56,9.77,-2.4069
2020-3-17 5:47:56,9.77,-2.4095
2020-3-17 5:57:57,9.77,-2.4071
2020-3-17 6:07:57,9.76,-2.4072
2020-3-17 6:17:58,9.76,-2.4073
2020-3-17 6:27:58,9.74,-2.4079
2020-3-17 6:37:59,9.72,-2.4071
2020-3-17 6:47:59,9.72,-2.41
2020-3-17 6:58:00,9.71,-2.4076
2020-3-17 7:08:00,9.72,-2.4079
2020-3-17 7:18:01,9.73,-2.4073
2020-3-17 7:28:01,9.77,-2.4101
2020-3-17 7:38:02,9.84,-2.4078
2020-3-17 7:48:02,9.91,-2.4072
2020-3-17 7:58:03,9.98,-2.4072
2020-3-17 8:08:04,10.03,-2.4063
2020-3-17 8:18:04,10.08,-2.4069
2020-3-17 8:28:05,10.22,-2.4065
2020-3-17 8:38:05,10.45,-2.4063
2020-3-17 8:48:06,10.7,-2.4051
2020-3-17 8:58:06,11.0,-2.4044
2020-3-17 9:08:07,11.3,-2.406
2020-3-17 9:18:07,11.61,-2.4024
2020-3-17 9:28:08,11.95,-2.4039
2020-3-17 9:38:13,12.33,-2.4006
2020-3-17 9:48:09,12.7,-2.4011
2020-3-17 9:58:09,12.95,-2.3987
2020-3-17 10:08:10,13.07,-2.3972
2020-3-17 10:18:10,13.19,-2.3965
2020-3-17 10:28:11,13.25,-2.3958
2020-3-17 10:38:11,13.36,-2.3959
2020-3-17 10:48:12,13.65,-2.3952
2020-3-17 10:58:12,14.01,-2.394
2020-3-17 11:08:13,14.45,-2.3925
2020-3-17 11:18:13,14.97,-2.391
2020-3-17 11:28:14,15.62,-2.389
2020-3-17 11:38:14,16.05,-2.3868
2020-3-17 11:48:15,16.24,-2.3854
2020-3-17 11:58:15,16.64,-2.3843
2020-3-17 12:08:16,16.71,-2.3835
2020-3-17 12:18:16,16.7,-2.3825
2020-3-17 12:28:17,16.83,-2.3821
2020-3-17 12:38:17,17.16,-2.3809
2020-3-17 12:48:18,17.45,-2.3796
2020-3-17 12:58:18,17.61,-2.3786
2020-3-17 13:08:19,17.59,-2.3788
2020-3-17 13:18:19,17.66,-2.378
2020-3-17 13:28:20,17.65,-2.3794
2020-3-17 13:38:21,17.71,-2.3789
2020-3-17 13:48:21,18.0,-2.3753
2020-3-17 13:58:22,18.64,-2.3738
2020-3-17 14:08:22,18.89,-2.3721
2020-3-17 14:18:23,18.89,-2.3712
2020-3-17 14:28:23,19.24,-2.37
2020-3-17 14:38:24,19.28,-2.369
2020-3-17 14:48:24,19.03,-2.369
2020-3-17 14:58:25,19.06,-2.3685
2020-3-17 15:08:25,19.07,-2.3705
2020-3-17 15:18:26,18.64,-2.3689
2020-3-17 15:28:26,18.25,-2.3695
2020-3-17 15:38:27,18.07,-2.3701
2020-3-17 15:48:27,17.88,-2.3712
2020-3-17 15:58:28,17.73,-2.3718
2020-3-17 16:08:28,17.5,-2.3746
2020-3-17 16:18:29,17.35,-2.3748
